flowCode,reporterCode,reporterISO,partnerCode,partnerISO,cmdCode,cmdDesc,qtyUnitAbbr,qty,fobvalue
X,156,CHN,490,S19,79,Zinc and articles thereof,N/A,,20639122.0
X,156,CHN,498,MDA,79,Zinc and articles thereof,N/A,,12410.0
X,156,CHN,499,MNE,79,Zinc and articles thereof,N/A,,36826.0
X,156,CHN,504,MAR,79,Zinc and articles thereof,N/A,,1170351.0
X,156,CHN,508,MOZ,79,Zinc and articles thereof,N/A,,727.0
X,156,CHN,512,OMN,79,Zinc and articles thereof,N/A,,39778.0
X,156,CHN,524,NPL,79,Zinc and articles thereof,N/A,,17496.0
X,156,CHN,528,NLD,79,Zinc and articles thereof,N/A,,4486744.0
X,156,CHN,530,ANT,79,Zinc and articles thereof,N/A,,2125.0
X,156,CHN,533,ABW,79,Zinc and articles thereof,N/A,,1275.0
X,156,CHN,540,NCL,79,Zinc and articles thereof,N/A,,89.0
X,156,CHN,548,VUT,79,Zinc and articles thereof,N/A,,109.0
X,156,CHN,554,NZL,79,Zinc and articles thereof,N/A,,293636.0
X,156,CHN,558,NIC,79,Zinc and articles thereof,N/A,,3055.0
X,156,CHN,566,NGA,79,Zinc and articles thereof,N/A,,525744.0
X,156,CHN,579,NOR,79,Zinc and articles thereof,N/A,,98540.0
X,156,CHN,586,PAK,79,Zinc and articles thereof,N/A,,768143.0
X,156,CHN,591,PAN,79,Zinc and articles thereof,N/A,,304633.0
X,156,CHN,598,PNG,79,Zinc and articles thereof,N/A,,50632.0
X,156,CHN,600,PRY,79,Zinc and articles thereof,N/A,,13196.0
X,156,CHN,604,PER,79,Zinc and articles thereof,N/A,,69674.0
X,156,CHN,608,PHL,79,Zinc and articles thereof,N/A,,2429411.0
X,156,CHN,616,POL,79,Zinc and articles thereof,N/A,,1240163.0
X,156,CHN,620,PRT,79,Zinc and articles thereof,N/A,,107687.0
X,156,CHN,626,TLS,79,Zinc and articles thereof,N/A,,973.0
X,156,CHN,634,QAT,79,Zinc and articles thereof,N/A,,138809.0
X,156,CHN,642,ROU,79,Zinc and articles thereof,N/A,,95094.0
X,156,CHN,643,RUS,79,Zinc and articles thereof,N/A,,1957764.0
X,156,CHN,682,SAU,79,Zinc and articles thereof,N/A,,6439477.0
X,156,CHN,686,SEN,79,Zinc and articles thereof,N/A,,7853.0
X,156,CHN,688,SRB,79,Zinc and articles thereof,N/A,,40091.0
X,156,CHN,690,SYC,79,Zinc and articles thereof,N/A,,815.0
X,156,CHN,694,SLE,79,Zinc and articles thereof,N/A,,809.0
X,156,CHN,699,IND,79,Zinc and articles thereof,N/A,,2177274.0
X,156,CHN,702,SGP,79,Zinc and articles thereof,N/A,,7471078.0
X,156,CHN,703,SVK,79,Zinc and articles thereof,N/A,,181326.0
X,156,CHN,704,VNM,79,Zinc and articles thereof,N/A,,1917480.0
X,156,CHN,705,SVN,79,Zinc and articles thereof,N/A,,112111.0
X,156,CHN,710,ZAF,79,Zinc and articles thereof,N/A,,764200.0
X,156,CHN,724,ESP,79,Zinc and articles thereof,N/A,,1714357.0
X,156,CHN,736,SDN,79,Zinc and articles thereof,N/A,,473638.0
X,156,CHN,752,SWE,79,Zinc and articles thereof,N/A,,432943.0
X,156,CHN,757,CHE,79,Zinc and articles thereof,N/A,,85519.0
X,156,CHN,760,SYR,79,Zinc and articles thereof,N/A,,465128.0
X,156,CHN,764,THA,79,Zinc and articles thereof,N/A,,3999720.0
X,156,CHN,768,TGO,79,Zinc and articles thereof,N/A,,354154.0
X,156,CHN,780,TTO,79,Zinc and articles thereof,N/A,,8411.0
X,156,CHN,784,ARE,79,Zinc and articles thereof,N/A,,5495844.0
X,156,CHN,788,TUN,79,Zinc and articles thereof,N/A,,71136.0
X,156,CHN,792,TUR,79,Zinc and articles thereof,N/A,,1532941.0
X,156,CHN,795,TKM,79,Zinc and articles thereof,N/A,,4359.0
X,156,CHN,800,UGA,79,Zinc and articles thereof,N/A,,540.0
X,156,CHN,804,UKR,79,Zinc and articles thereof,N/A,,257185.0
X,156,CHN,818,EGY,79,Zinc and articles thereof,N/A,,3106259.0
X,156,CHN,826,GBR,79,Zinc and articles thereof,N/A,,4881740.0
X,156,CHN,834,TZA,79,Zinc and articles thereof,N/A,,4515.0
X,156,CHN,842,USA,79,Zinc and articles thereof,N/A,,40393047.0
X,156,CHN,858,URY,79,Zinc and articles thereof,N/A,,34665.0
X,156,CHN,860,UZB,79,Zinc and articles thereof,N/A,,402709.0
X,156,CHN,862,VEN,79,Zinc and articles thereof,N/A,,623775.0
X,156,CHN,882,WSM,79,Zinc and articles thereof,N/A,,500.0
X,156,CHN,887,YEM,79,Zinc and articles thereof,N/A,,33483.0
X,156,CHN,894,ZMB,79,Zinc and articles thereof,N/A,,616.0
X,156,CHN,0,W00,09,"Coffee, tea, mate and spices",N/A,,1403162771.0
X,156,CHN,4,AFG,09,"Coffee, tea, mate and spices",N/A,,2540538.0
X,156,CHN,8,ALB,09,"Coffee, tea, mate and spices",N/A,,217642.0
X,156,CHN,12,DZA,09,"Coffee, tea, mate and spices",N/A,,36167566.0
X,156,CHN,24,AGO,09,"Coffee, tea, mate and spices",N/A,,265660.0
X,156,CHN,32,ARG,09,"Coffee, tea, mate and spices",N/A,,341909.0
X,156,CHN,36,AUS,09,"Coffee, tea, mate and spices",N/A,,7000521.0
X,156,CHN,40,AUT,09,"Coffee, tea, mate and spices",N/A,,632510.0
X,156,CHN,48,BHR,09,"Coffee, tea, mate and spices",N/A,,509824.0
X,156,CHN,50,BGD,09,"Coffee, tea, mate and spices",N/A,,34694088.0
X,156,CHN,56,BEL,09,"Coffee, tea, mate and spices",N/A,,7614859.0
X,156,CHN,76,BRA,09,"Coffee, tea, mate and spices",N/A,,1083662.0
X,156,CHN,96,BRN,09,"Coffee, tea, mate and spices",N/A,,255579.0
X,156,CHN,100,BGR,09,"Coffee, tea, mate and spices",N/A,,866882.0
X,156,CHN,104,MMR,09,"Coffee, tea, mate and spices",N/A,,3610930.0
X,156,CHN,112,BLR,09,"Coffee, tea, mate and spices",N/A,,201625.0
X,156,CHN,116,KHM,09,"Coffee, tea, mate and spices",N/A,,41939.0
X,156,CHN,120,CMR,09,"Coffee, tea, mate and spices",N/A,,4106402.0
X,156,CHN,124,CAN,09,"Coffee, tea, mate and spices",N/A,,13901028.0
X,156,CHN,144,LKA,09,"Coffee, tea, mate and spices",N/A,,6482681.0
X,156,CHN,148,TCD,09,"Coffee, tea, mate and spices",N/A,,238947.0
X,156,CHN,152,CHL,09,"Coffee, tea, mate and spices",N/A,,1844858.0
X,156,CHN,170,COL,09,"Coffee, tea, mate and spices",N/A,,1056959.0
X,156,CHN,178,COG,09,"Coffee, tea, mate and spices",N/A,,163976.0
X,156,CHN,188,CRI,09,"Coffee, tea, mate and spices",N/A,,59857.0
X,156,CHN,191,HRV,09,"Coffee, tea, mate and spices",N/A,,93369.0
X,156,CHN,196,CYP,09,"Coffee, tea, mate and spices",N/A,,91343.0
X,156,CHN,203,CZE,09,"Coffee, tea, mate and spices",N/A,,358491.0
X,156,CHN,204,BEN,09,"Coffee, tea, mate and spices",N/A,,20535086.0
X,156,CHN,208,DNK,09,"Coffee, tea, mate and spices",N/A,,717523.0
X,156,CHN,214,DOM,09,"Coffee, tea, mate and spices",N/A,,1170.0
X,156,CHN,218,ECU,09,"Coffee, tea, mate and spices",N/A,,47946.0
X,156,CHN,226,GNQ,09,"Coffee, tea, mate and spices",N/A,,85968.0
X,156,CHN,231,ETH,09,"Coffee, tea, mate and spices",N/A,,68294.0
X,156,CHN,246,FIN,09,"Coffee, tea, mate and spices",N/A,,611214.0
X,156,CHN,251,FRA,09,"Coffee, tea, mate and spices",N/A,,20262919.0
X,156,CHN,262,DJI,09,"Coffee, tea, mate and spices",N/A,,190.0
X,156,CHN,266,GAB,09,"Coffee, tea, mate and spices",N/A,,177952.0
X,156,CHN,268,GEO,09,"Coffee, tea, mate and spices",N/A,,16719.0
X,156,CHN,270,GMB,09,"Coffee, tea, mate and spices",N/A,,7881905.0
X,156,CHN,275,PSE,09,"Coffee, tea, mate and spices",N/A,,42660.0
X,156,CHN,276,DEU,09,"Coffee, tea, mate and spices",N/A,,68106285.0
X,156,CHN,288,GHA,09,"Coffee, tea, mate and spices",N/A,,15359118.0
X,156,CHN,292,GIB,09,"Coffee, tea, mate and spices",N/A,,19519.0
X,156,CHN,300,GRC,09,"Coffee, tea, mate and spices",N/A,,409769.0
X,156,CHN,320,GTM,09,"Coffee, tea, mate and spices",N/A,,20105.0
X,156,CHN,324,GIN,09,"Coffee, tea, mate and spices",N/A,,6064998.0
X,156,CHN,332,HTI,09,"Coffee, tea, mate and spices",N/A,,89000.0
X,156,CHN,340,HND,09,"Coffee, tea, mate and spices",N/A,,1484.0
X,156,CHN,344,HKG,09,"Coffee, tea, mate and spices",N/A,,48221641.0
X,156,CHN,348,HUN,09,"Coffee, tea, mate and spices",N/A,,168163.0
X,156,CHN,352,ISL,09,"Coffee, tea, mate and spices",N/A,,12240.0
X,156,CHN,360,IDN,09,"Coffee, tea, mate and spices",N/A,,8009285.0
X,156,CHN,364,IRN,09,"Coffee, tea, mate and spices",N/A,,4726371.0
X,156,CHN,372,IRL,09,"Coffee, tea, mate and spices",N/A,,209542.0
X,156,CHN,376,ISR,09,"Coffee, tea, mate and spices",N/A,,3354713.0
X,156,CHN,380,ITA,09,"Coffee, tea, mate and spices",N/A,,2531127.0
X,156,CHN,384,CIV,09,"Coffee, tea, mate and spices",N/A,,6497313.0
X,156,CHN,388,JAM,09,"Coffee, tea, mate and spices",N/A,,149754.0
X,156,CHN,392,JPN,09,"Coffee, tea, mate and spices",N/A,,154470732.0
X,156,CHN,398,KAZ,09,"Coffee, tea, mate and spices",N/A,,950202.0
X,156,CHN,400,JOR,09,"Coffee, tea, mate and spices",N/A,,744825.0
X,156,CHN,404,KEN,09,"Coffee, tea, mate and spices",N/A,,309845.0
X,156,CHN,408,PRK,09,"Coffee, tea, mate and spices",N/A,,2832672.0
X,156,CHN,410,KOR,09,"Coffee, tea, mate and spices",N/A,,32158348.0
X,156,CHN,414,KWT,09,"Coffee, tea, mate and spices",N/A,,1516915.0
X,156,CHN,417,KGZ,09,"Coffee, tea, mate and spices",N/A,,751788.0
X,156,CHN,422,LBN,09,"Coffee, tea, mate and spices",N/A,,687825.0
X,156,CHN,428,LVA,09,"Coffee, tea, mate and spices",N/A,,137334.0
X,156,CHN,430,LBR,09,"Coffee, tea, mate and spices",N/A,,320566.0
X,156,CHN,434,LBY,09,"Coffee, tea, mate and spices",N/A,,4825075.0
X,156,CHN,440,LTU,09,"Coffee, tea, mate and spices",N/A,,186388.0
X,156,CHN,446,MAC,09,"Coffee, tea, mate and spices",N/A,,3334324.0
X,156,CHN,450,MDG,09,"Coffee, tea, mate and spices",N/A,,180.0
X,156,CHN,454,MWI,09,"Coffee, tea, mate and spices",N/A,,3867.0
X,156,CHN,458,MYS,09,"Coffee, tea, mate and spices",N/A,,73285162.0
X,156,CHN,462,MDV,09,"Coffee, tea, mate and spices",N/A,,155832.0
X,156,CHN,466,MLI,09,"Coffee, tea, mate and spices",N/A,,23275339.0
X,156,CHN,478,MRT,09,"Coffee, tea, mate and spices",N/A,,32414200.0
X,156,CHN,480,MUS,09,"Coffee, tea, mate and spices",N/A,,275556.0
X,156,CHN,484,MEX,09,"Coffee, tea, mate and spices",N/A,,39813338.0
X,156,CHN,490,S19,09,"Coffee, tea, mate and spices",N/A,,12954007.0
X,156,CHN,496,MNG,09,"Coffee, tea, mate and spices",N/A,,1225428.0
X,156,CHN,499,MNE,09,"Coffee, tea, mate and spices",N/A,,22805.0
X,156,CHN,504,MAR,09,"Coffee, tea, mate and spices",N/A,,144692735.0
X,156,CHN,508,MOZ,09,"Coffee, tea, mate and spices",N/A,,13301.0
X,156,CHN,512,OMN,09,"Coffee, tea, mate and spices",N/A,,822811.0
X,156,CHN,524,NPL,09,"Coffee, tea, mate and spices",N/A,,3577610.0
X,156,CHN,528,NLD,09,"Coffee, tea, mate and spices",N/A,,21147921.0
X,156,CHN,540,NCL,09,"Coffee, tea, mate and spices",N/A,,15972.0
X,156,CHN,548,VUT,09,"Coffee, tea, mate and spices",N/A,,32.0
X,156,CHN,554,NZL,09,"Coffee, tea, mate and spices",N/A,,449912.0
X,156,CHN,562,NER,09,"Coffee, tea, mate and spices",N/A,,9182622.0
X,156,CHN,566,NGA,09,"Coffee, tea, mate and spices",N/A,,401739.0
X,156,CHN,579,NOR,09,"Coffee, tea, mate and spices",N/A,,65922.0
X,156,CHN,586,PAK,09,"Coffee, tea, mate and spices",N/A,,54506603.0
X,156,CHN,591,PAN,09,"Coffee, tea, mate and spices",N/A,,2612978.0
X,156,CHN,598,PNG,09,"Coffee, tea, mate and spices",N/A,,16084.0
X,156,CHN,604,PER,09,"Coffee, tea, mate and spices",N/A,,204849.0
X,156,CHN,608,PHL,09,"Coffee, tea, mate and spices",N/A,,5671150.0
X,156,CHN,616,POL,09,"Coffee, tea, mate and spices",N/A,,3528594.0
X,156,CHN,620,PRT,09,"Coffee, tea, mate and spices",N/A,,155871.0
X,156,CHN,634,QAT,09,"Coffee, tea, mate and spices",N/A,,827158.0
X,156,CHN,642,ROU,09,"Coffee, tea, mate and spices",N/A,,340542.0
X,156,CHN,643,RUS,09,"Coffee, tea, mate and spices",N/A,,38156164.0
X,156,CHN,678,STP,09,"Coffee, tea, mate and spices",N/A,,10417.0
X,156,CHN,682,SAU,09,"Coffee, tea, mate and spices",N/A,,24291111.0
X,156,CHN,686,SEN,09,"Coffee, tea, mate and spices",N/A,,25756917.0
X,156,CHN,688,SRB,09,"Coffee, tea, mate and spices",N/A,,48927.0
X,156,CHN,690,SYC,09,"Coffee, tea, mate and spices",N/A,,120363.0
X,156,CHN,694,SLE,09,"Coffee, tea, mate and spices",N/A,,260977.0
X,156,CHN,699,IND,09,"Coffee, tea, mate and spices",N/A,,28150605.0
X,156,CHN,702,SGP,09,"Coffee, tea, mate and spices",N/A,,17722725.0
X,156,CHN,703,SVK,09,"Coffee, tea, mate and spices",N/A,,15646.0
X,156,CHN,704,VNM,09,"Coffee, tea, mate and spices",N/A,,5873254.0
X,156,CHN,705,SVN,09,"Coffee, tea, mate and spices",N/A,,84450.0
X,156,CHN,710,ZAF,09,"Coffee, tea, mate and spices",N/A,,1892219.0
X,156,CHN,724,ESP,09,"Coffee, tea, mate and spices",N/A,,14059471.0
X,156,CHN,736,SDN,09,"Coffee, tea, mate and spices",N/A,,2116518.0
X,156,CHN,740,SUR,09,"Coffee, tea, mate and spices",N/A,,32173.0
X,156,CHN,752,SWE,09,"Coffee, tea, mate and spices",N/A,,572152.0
X,156,CHN,757,CHE,09,"Coffee, tea, mate and spices",N/A,,724470.0
X,156,CHN,760,SYR,09,"Coffee, tea, mate and spices",N/A,,2178680.0
X,156,CHN,762,TJK,09,"Coffee, tea, mate and spices",N/A,,1513453.0
X,156,CHN,764,THA,09,"Coffee, tea, mate and spices",N/A,,19203738.0
X,156,CHN,768,TGO,09,"Coffee, tea, mate and spices",N/A,,23806810.0
X,156,CHN,784,ARE,09,"Coffee, tea, mate and spices",N/A,,31163872.0
X,156,CHN,788,TUN,09,"Coffee, tea, mate and spices",N/A,,3447176.0
X,156,CHN,792,TUR,09,"Coffee, tea, mate and spices",N/A,,2207816.0
X,156,CHN,795,TKM,09,"Coffee, tea, mate and spices",N/A,,3368328.0
X,156,CHN,804,UKR,09,"Coffee, tea, mate and spices",N/A,,7176094.0
X,156,CHN,807,MKD,09,"Coffee, tea, mate and spices",N/A,,7680.0
X,156,CHN,818,EGY,09,"Coffee, tea, mate and spices",N/A,,6863141.0
X,156,CHN,826,GBR,09,"Coffee, tea, mate and spices",N/A,,27414583.0
X,156,CHN,834,TZA,09,"Coffee, tea, mate and spices",N/A,,43485.0
X,156,CHN,842,USA,09,"Coffee, tea, mate and spices",N/A,,109653882.0
X,156,CHN,854,BFA,09,"Coffee, tea, mate and spices",N/A,,587573.0
X,156,CHN,858,URY,09,"Coffee, tea, mate and spices",N/A,,98200.0
X,156,CHN,860,UZB,09,"Coffee, tea, mate and spices",N/A,,26385105.0
X,156,CHN,862,VEN,09,"Coffee, tea, mate and spices",N/A,,418826.0
X,156,CHN,882,WSM,09,"Coffee, tea, mate and spices",N/A,,386.0
X,156,CHN,887,YEM,09,"Coffee, tea, mate and spices",N/A,,3998577.0
X,156,CHN,894,ZMB,09,"Coffee, tea, mate and spices",N/A,,6230.0
X,156,CHN,0,W00,22,"Beverages, spirits and vinegar",N/A,,832085049.0
X,156,CHN,4,AFG,22,"Beverages, spirits and vinegar",N/A,,8504.0
X,156,CHN,24,AGO,22,"Beverages, spirits and vinegar",N/A,,284155.0
X,156,CHN,32,ARG,22,"Beverages, spirits and vinegar",N/A,,50.0
X,156,CHN,36,AUS,22,"Beverages, spirits and vinegar",N/A,,11528825.0
X,156,CHN,40,AUT,22,"Beverages, spirits and vinegar",N/A,,406748.0
X,156,CHN,44,BHS,22,"Beverages, spirits and vinegar",N/A,,16868.0
X,156,CHN,48,BHR,22,"Beverages, spirits and vinegar",N/A,,42325.0
X,156,CHN,50,BGD,22,"Beverages, spirits and vinegar",N/A,,11441.0
X,156,CHN,56,BEL,22,"Beverages, spirits and vinegar",N/A,,1925032.0
